time_stats.emb.min,time_stats.emb.max,time_stats.emb.mean,time_stats.emb.median,time_stats.emb.std,time_stats.input_layernorm.min,time_stats.input_layernorm.max,time_stats.input_layernorm.mean,time_stats.input_layernorm.median,time_stats.input_layernorm.std,time_stats.attn_pre_proj.min,time_stats.attn_pre_proj.max,time_stats.attn_pre_proj.mean,time_stats.attn_pre_proj.median,time_stats.attn_pre_proj.std,time_stats.attn_rope.min,time_stats.attn_rope.max,time_stats.attn_rope.mean,time_stats.attn_rope.median,time_stats.attn_rope.std,time_stats.attn_post_proj.min,time_stats.attn_post_proj.max,time_stats.attn_post_proj.mean,time_stats.attn_post_proj.median,time_stats.attn_post_proj.std,time_stats.post_attention_layernorm.min,time_stats.post_attention_layernorm.max,time_stats.post_attention_layernorm.mean,time_stats.post_attention_layernorm.median,time_stats.post_attention_layernorm.std,time_stats.mlp_up_proj.min,time_stats.mlp_up_proj.max,time_stats.mlp_up_proj.mean,time_stats.mlp_up_proj.median,time_stats.mlp_up_proj.std,time_stats.mlp_act.min,time_stats.mlp_act.max,time_stats.mlp_act.mean,time_stats.mlp_act.median,time_stats.mlp_act.std,time_stats.mlp_down_proj.min,time_stats.mlp_down_proj.max,time_stats.mlp_down_proj.mean,time_stats.mlp_down_proj.median,time_stats.mlp_down_proj.std,time_stats.add.min,time_stats.add.max,time_stats.add.mean,time_stats.add.median,time_stats.add.std,n_head,n_kv_head,n_embd,n_expanded_embd,vocab_size,use_gated_mlp,num_tokens,num_tensor_parallel_workers
1.565,1.9000000000000001,1.7072857142857143,1.676,0.09033753786936703,0.999,1.154,1.0668,1.0605,0.04130690014997496,45.967,56.263,53.29735000000001,53.86150000000001,2.312318409627013,1.147,1.2750000000000001,1.1899000000000002,1.1755,0.038036692811021344,17.232,21.143,19.15045,19.268500000000003,0.998225699679186,1.034,1.1460000000000001,1.09495,1.103,0.0314348135035028,70.583,75.32900000000001,73.51964999999998,73.4725,1.2022981025935284,2.0020000000000002,2.438,2.2338999999999993,2.206,0.12438846409534933,70.131,78.63,74.30215000000001,74.617,1.736601055942326,0.616,0.621,0.6184499999999999,0.618,0.0013592277219068199,56,56,7168,28672,50272,False,3808,1
1.518,1.885,1.6831428571428573,1.697,0.12336522845533396,0.971,1.1380000000000001,1.0486,1.0545,0.057748073560942303,48.38,57.287,53.25855,53.222,2.9191513574153705,1.109,1.24,1.1701000000000001,1.1575,0.03261426068455331,17.649,20.949,19.079349999999998,18.914,0.7641161086510351,1.031,1.107,1.0765500000000001,1.0765,0.01848370904337116,71.037,77.773,73.8123,73.563,1.7187233954304557,2.078,2.476,2.2832000000000003,2.293,0.1151345300072919,69.42,80.57000000000001,75.61890000000002,75.9925,3.0995505787129853,0.611,0.616,0.61365,0.6134999999999999,0.001589811309558466,56,56,7168,28672,50272,False,3776,1
1.537,1.87,1.6571904761904763,1.6460000000000001,0.09799446974076266,0.979,1.129,1.03525,1.028,0.044193749558054045,48.488,55.387,52.39725,52.5165,1.763587873484052,1.118,1.219,1.16445,1.1585,0.02761788369879194,17.362000000000002,19.893,18.514950000000002,18.326,0.7808044233353189,1.008,1.08,1.04685,1.0434999999999999,0.022902565358492062,69.424,74.926,72.01554999999999,71.5875,1.5776969441245672,2.015,2.396,2.1971499999999997,2.2119999999999997,0.09925637259138574,71.682,78.741,74.07419999999999,73.84700000000001,1.6731652817339955,0.605,0.611,0.6073500000000001,0.607,0.0018513508581573634,56,56,7168,28672,50272,False,3744,1
1.526,1.844,1.6854761904761904,1.711,0.09360587031226249,0.967,1.115,1.03795,1.0430000000000001,0.04145295526256241,47.132,55.432,50.2853,49.679500000000004,2.090540554497808,1.073,1.2,1.1298000000000001,1.124,0.03341795924349657,16.399,20.595,18.41795,18.2695,1.025896070515917,0.997,1.154,1.0471,1.0385,0.039124033534389056,66.086,76.758,70.64529999999999,70.5025,2.329404453932378,1.903,2.312,2.1247,2.1445,0.09303123131508038,66.82600000000001,77.159,73.96345000000001,74.13050000000001,2.3665578901645308,0.599,0.603,0.6009,0.601,0.0009949874371066208,56,56,7168,28672,50272,False,3712,1
1.486,1.793,1.6364285714285711,1.659,0.08092946454346847,0.9520000000000001,1.111,1.02695,1.034,0.041991040711085025,44.480000000000004,54.724000000000004,49.9761,50.217,2.6168200912557973,1.07,1.198,1.1237,1.12,0.031910969900647006,17.287,19.878,18.733449999999998,18.9715,0.6576434805424591,0.993,1.087,1.0517,1.054,0.02456644052360863,67.737,73.368,70.55175,70.673,1.6187437683277726,1.933,2.239,2.1046000000000005,2.1310000000000002,0.08830198185771367,68.157,74.97,72.1231,72.285,1.6071360210013346,0.595,0.6,0.59785,0.598,0.0013143439428094927,56,56,7168,28672,50272,False,3680,1
1.496,1.77,1.6101904761904762,1.602,0.07254136360109711,0.9540000000000001,1.077,1.00725,1.002,0.03439749264117951,44.549,52.931000000000004,49.75735,49.795,2.0078768706023786,1.039,1.2,1.09985,1.1019999999999999,0.03160106801992616,17.236,20.562,18.63085,18.595,0.9850271709450454,0.999,1.105,1.0365000000000002,1.0335,0.03057368149242088,66.857,74.099,70.54435000000001,70.624,2.028123523728276,1.961,2.329,2.11845,2.1100000000000003,0.1084552788019099,68.382,77.022,72.40875,72.497,2.1272291337559306,0.588,0.59,0.5885999999999999,0.5885,0.0006633249580710806,56,56,7168,28672,50272,False,3648,1
1.46,1.715,1.5878571428571429,1.59,0.07334412412877862,0.9380000000000001,1.055,1.0003,0.999,0.03632781303629491,46.786,53.217,50.03240000000001,49.639,1.7998979526628727,1.076,1.141,1.10405,1.101,0.01855660259853619,17.194,19.953,18.4869,18.401000000000003,0.6554656283894678,0.979,1.088,1.02625,1.021,0.027154879856114263,68.503,72.839,70.3606,70.2425,1.2175086200926866,1.857,2.257,2.08315,2.084,0.09483368336197852,68.072,75.385,72.06305,72.32249999999999,1.5383039190940138,0.581,0.583,0.58165,0.582,0.0006538348415311017,56,56,7168,28672,50272,False,3616,1
1.439,1.695,1.5502380952380952,1.539,0.07518035759292752,0.921,1.041,0.9779,0.9704999999999999,0.03769469458690439,43.785000000000004,52.834,48.35105,48.339,2.098560589427905,1.053,1.162,1.09625,1.097,0.024427187721880735,16.734,19.217,17.86215,17.768500000000003,0.7851823530238058,0.982,1.09,1.0198,1.0175,0.02902688409044278,64.539,70.396,68.20854999999999,68.7755,1.573996997297008,1.883,2.29,2.1161000000000003,2.124,0.10741410521900745,65.029,72.042,68.96085,68.9425,1.72364579525493,0.584,0.587,0.5857,0.586,0.0007141428428542857,56,56,7168,28672,50272,False,3584,1
1.419,1.77,1.553047619047619,1.56,0.10075688618342016,0.889,1.07,0.9709999999999999,0.974,0.04705528663179089,44.219,51.259,48.245,48.24850000000001,2.0882949743750285,1.061,1.157,1.0962999999999998,1.093,0.026968685544534805,16.123,19.021,17.711049999999997,17.6035,0.7599542403987235,0.9400000000000001,1.085,0.9989000000000001,0.996,0.02830883254392522,64.07000000000001,71.169,68.10805000000002,67.957,1.8750722779402391,1.909,2.218,2.07145,2.057,0.08134708046389867,65.627,70.631,68.3193,68.06649999999999,1.3948368399207145,0.5750000000000001,0.581,0.5782499999999999,0.5785,0.0015124483462253902,56,56,7168,28672,50272,False,3552,1
1.423,1.665,1.5255238095238095,1.514,0.06850138618522293,0.882,1.022,0.95915,0.9540000000000001,0.03448227805699617,44.033,50.15,48.1026,47.9535,1.572745542037872,1.055,1.229,1.1066999999999998,1.0915,0.04502010661915408,16.704,21.062,18.241,18.210500000000003,1.0399851922022736,0.9520000000000001,1.078,1.0103,1.0170000000000001,0.028367410879387645,65.933,71.45,68.51089999999999,68.424,1.4233367451169097,1.8920000000000001,2.308,2.0706,2.036,0.10313602668321091,66.298,71.553,68.57735,68.03450000000001,1.5736662376438022,0.5710000000000001,0.5760000000000001,0.5737500000000001,0.5740000000000001,0.0011779218989389757,56,56,7168,28672,50272,False,3520,1
1.43,1.651,1.5053333333333332,1.467,0.07709384098266422,0.914,1.014,0.9515500000000001,0.934,0.03456367312656453,44.796,50.701,47.785000000000004,47.582,1.7993022814413373,1.041,1.154,1.0721500000000002,1.062,0.030882478851283948,16.407,20.175,17.797400000000003,17.326999999999998,1.0759047076762889,0.9450000000000001,1.063,0.98865,0.986,0.02816429477192708,63.844,71.68,68.2326,68.6995,1.9563654413222498,1.861,2.291,2.0396,2.02,0.10898275092875936,65.96900000000001,70.59700000000001,67.91810000000001,67.80799999999999,1.2574155995533067,0.5670000000000001,0.5700000000000001,0.5680500000000002,0.5680000000000001,0.0007399324293474378,56,56,7168,28672,50272,False,3488,1
1.414,1.674,1.4994761904761906,1.48,0.06908078021426321,0.901,1.0210000000000001,0.94725,0.935,0.03537636923145166,45.576,53.618,48.74770000000001,49.1105,2.124199098483944,1.027,1.118,1.0742,1.073,0.02263537055141799,15.972,20.148,17.49995,17.271500000000003,0.9423412054558583,0.9440000000000001,1.102,1.0030000000000003,0.993,0.04148132109757357,63.361000000000004,70.0,67.01205000000002,67.16499999999999,1.63945196559704,1.858,2.206,2.0227999999999997,2.023,0.09542148605005062,63.734,73.026,67.5292,66.94,2.4152300428737625,0.56,0.5660000000000001,0.5629500000000001,0.5630000000000001,0.0016271140095272996,56,56,7168,28672,50272,False,3456,1
1.3780000000000001,1.661,1.4858095238095237,1.468,0.0824809467450739,0.884,1.035,0.9328499999999998,0.925,0.04016873784424896,44.745,52.607,47.529050000000005,47.0165,2.0545472852918234,1.02,1.153,1.0627499999999999,1.0565,0.026817671412708452,16.004,19.105,17.017000000000003,16.741,0.8253794278996782,0.9410000000000001,1.073,0.9811,0.973,0.03392771728248158,63.564,69.623,66.42745,66.089,1.504496675802245,1.84,2.25,1.9853999999999998,1.9585,0.11870189551982731,64.142,70.828,66.41275,65.5925,2.055383927031638,0.555,0.562,0.5586,0.5585,0.0021307275752662537,56,56,7168,28672,50272,False,3424,1
1.366,1.645,1.4873333333333332,1.487,0.06993012385390306,0.871,1.024,0.9359999999999999,0.9295,0.038785306496146185,42.001,52.515,48.04885,48.083,2.3988097730958167,0.998,1.1380000000000001,1.04295,1.038,0.03005407626263036,15.425,19.321,17.337300000000003,17.106,0.9605682745125408,0.917,1.058,0.9816499999999999,0.9755,0.03201761234071023,64.511,70.733,66.811,66.8005,1.495913433324269,1.869,2.225,2.02275,2.0100000000000002,0.08666595352270699,63.84,71.821,67.58370000000002,67.27799999999999,1.956020426784955,0.551,0.556,0.55345,0.553,0.0013592277219068199,56,56,7168,28672,50272,False,3392,1
1.377,1.676,1.4830952380952378,1.464,0.09535942271812359,0.878,1.0210000000000001,0.9271,0.922,0.04075647187870905,45.019,51.548,47.5693,47.7475,1.681836796481752,1.0030000000000001,1.112,1.0387,1.0245,0.028148001705272062,15.366,18.452,16.987199999999998,17.086,0.8352769959719949,0.912,1.014,0.9642,0.9755,0.031503333156985135,62.256,67.777,65.57725000000002,65.361,1.4556630748562673,1.685,2.1510000000000002,1.92105,1.8985,0.09305991349662865,62.694,68.764,65.7913,65.6175,1.5120465965042216,0.543,0.55,0.5467000000000001,0.5465,0.0023043437243605845,56,56,7168,28672,50272,False,3360,1
1.362,1.57,1.4573809523809522,1.433,0.059689255785575254,0.874,0.985,0.9167,0.9015,0.031148194169164926,41.692,49.404,44.7869,44.2755,2.331349092263963,0.971,1.062,1.0085499999999998,1.0035,0.02630679569997077,14.879,19.467,16.64775,16.532,1.098748054605786,0.885,1.063,0.9579000000000001,0.962,0.03904599851457251,60.146,68.151,64.41740000000001,64.43299999999999,2.2873991649906658,1.7890000000000001,2.1270000000000002,1.95595,1.971,0.08041049371817088,65.827,71.277,68.36834999999999,68.337,1.86172299966993,0.539,0.541,0.53965,0.54,0.0006538348415311016,56,56,7168,28672,50272,False,3328,1
1.321,1.645,1.414047619047619,1.3800000000000001,0.07657145818525843,0.853,0.999,0.8969999999999999,0.8805000000000001,0.03656364314452269,40.267,49.135,43.482150000000004,43.201,2.438132446668966,0.96,1.057,0.9981,0.994,0.024433378808507034,15.24,18.695,16.528050000000004,16.4135,0.8415108718846122,0.878,1.055,0.9405999999999999,0.9385000000000001,0.03904407765590063,61.069,66.787,63.254650000000005,63.342,1.4902025122445612,1.728,2.111,1.89955,1.909,0.09753536538097349,63.249,70.777,65.96040000000002,65.7025,1.4804388673633229,0.529,0.533,0.5307999999999999,0.53,0.0010770329614269018,56,56,7168,28672,50272,False,3296,1
1.331,1.581,1.424857142857143,1.434,0.06985173803222398,0.833,0.963,0.8891499999999999,0.8875,0.03425532805272782,40.379,48.148,43.2635,42.718,1.9110724083613373,0.9510000000000001,1.058,0.9786999999999999,0.97,0.025818791606115117,15.399000000000001,18.589,16.742299999999997,16.741500000000002,0.9437341309924099,0.878,1.016,0.9355,0.931,0.03855710051339442,59.806000000000004,67.424,63.9154,64.07300000000001,1.7155476501688893,1.756,2.041,1.8947499999999997,1.8875000000000002,0.08013605617947514,63.751000000000005,71.697,67.31485,66.963,1.9871665072409006,0.526,0.53,0.5273999999999999,0.527,0.0011135528725660054,56,56,7168,28672,50272,False,3264,1
1.296,1.488,1.3794761904761903,1.36,0.051641270914627994,0.8320000000000001,0.918,0.86585,0.86,0.023427067678222127,40.521,46.185,42.35945,42.3425,1.260236028488315,0.9400000000000001,1.022,0.9702500000000001,0.965,0.021598321694057596,15.166,18.019000000000002,16.40115,16.298499999999997,0.8124282906817071,0.855,0.986,0.9094,0.901,0.03252137758459811,60.079,66.684,62.801,62.551500000000004,1.58659043234226,1.661,2.125,1.8789500000000003,1.8940000000000001,0.10942142157731273,61.246,70.118,65.90234999999998,66.4205,2.0233068792202524,0.52,0.523,0.5219,0.522,0.0008306623862918082,56,56,7168,28672,50272,False,3232,1
1.314,1.476,1.3858095238095238,1.374,0.04357327604722334,0.842,0.9500000000000001,0.8756999999999999,0.8685,0.025391140187081027,39.369,47.407000000000004,42.999900000000004,42.4885,1.9534204846883334,0.927,1.0070000000000001,0.9555999999999999,0.9545000000000001,0.01812015452472742,14.275,17.11,15.279750000000002,15.214,0.6992571683579654,0.866,0.974,0.9019999999999999,0.896,0.029175332046096753,58.639,63.931000000000004,61.55454999999999,61.4885,1.3350511404062397,1.68,2.1,1.9229500000000002,1.943,0.11311607975880351,60.964,67.734,65.37594999999999,65.38050000000001,1.8406044245029936,0.518,0.522,0.5203,0.5205,0.0010535653752852749,56,56,7168,28672,50272,False,3200,1
1.305,1.462,1.3684761904761904,1.361,0.04610610851753144,0.834,0.907,0.86585,0.862,0.021520397301165256,38.196,45.509,42.499849999999995,42.512,1.7834692112565331,0.92,0.977,0.9460000000000001,0.9460000000000001,0.014300349646075078,14.056000000000001,16.699,15.051999999999998,15.034500000000001,0.6189964458702489,0.846,0.9570000000000001,0.8802,0.876,0.026871174146285478,56.601,61.946,59.92935,60.064499999999995,1.3447052939213113,1.586,2.029,1.8215,1.834,0.0935609427058107,62.251000000000005,69.235,64.931,64.33000000000001,1.847827887006796,0.512,0.516,0.5138999999999999,0.514,0.001044030650891056,56,56,7168,28672,50272,False,3168,1
1.2590000000000001,1.52,1.3635714285714284,1.373,0.06648635479667733,0.805,0.923,0.85505,0.8605,0.03050487665931464,40.255,46.156,42.735749999999996,42.734,1.7140255795932564,0.915,0.9590000000000001,0.93415,0.932,0.010859442895471213,13.871,16.559,15.026,14.9425,0.7196142716761526,0.8210000000000001,0.9410000000000001,0.8693,0.869,0.030235905807499814,57.453,62.954,60.14215,59.9285,1.406035002231452,1.687,2.056,1.8352999999999997,1.814,0.09511419452426648,60.878,66.888,64.74545000000002,64.963,1.7474860078123668,0.506,0.51,0.5076,0.507,0.0012409673645990868,56,56,7168,28672,50272,False,3136,1
1.2710000000000001,1.428,1.3330000000000002,1.332,0.04504389393638587,0.8130000000000001,0.891,0.8416,0.841,0.02349765945791195,39.232,46.867000000000004,42.3384,42.346500000000006,1.6247756275867757,0.909,0.9550000000000001,0.92735,0.925,0.01149032201463476,14.225,16.39,14.79955,14.64,0.5405352416817985,0.8140000000000001,0.915,0.8470500000000001,0.84,0.024202220972464474,56.515,63.504,59.4764,59.290000000000006,1.8275175621591162,1.6300000000000001,2.04,1.8506,1.843,0.11689200143722409,59.755,69.06700000000001,64.5703,64.79599999999999,2.3196607747685856,0.5,0.503,0.5013000000000001,0.501,0.0008426149773176366,56,56,7168,28672,50272,False,3104,1
1.2550000000000001,1.45,1.3272857142857144,1.321,0.04889750490970433,0.792,0.885,0.83015,0.8290000000000001,0.023478234601434552,38.191,44.445,41.15955,40.992000000000004,1.6845886879294896,0.891,0.9540000000000001,0.9238999999999999,0.923,0.01860618176843386,13.396,16.713,14.61995,14.4445,0.7879493305409938,0.8150000000000001,0.9560000000000001,0.86355,0.854,0.038378998163057884,55.315,61.309000000000005,57.728300000000004,57.466,1.8862183092102585,1.611,1.866,1.7361,1.734,0.07336613660265887,57.944,65.139,60.733450000000005,60.362500000000004,1.8951687121467564,0.501,0.505,0.50305,0.503,0.0012031209415515978,56,56,7168,28672,50272,False,3072,1
1.245,1.3980000000000001,1.3041904761904761,1.301,0.04638105016123458,0.797,0.882,0.8272999999999999,0.8215000000000001,0.02272905629365194,39.893,45.198,41.5219,41.129000000000005,1.5448227374038739,0.901,0.9490000000000001,0.9199999999999999,0.9175,0.01258570617804183,13.303,15.145,14.1899,14.2255,0.44482354928668055,0.793,0.884,0.8342500000000002,0.8335,0.02016401497718148,53.988,58.755,56.305600000000005,56.4135,1.1716766789520057,1.52,1.851,1.6782,1.6764999999999999,0.09660621098045406,56.079,62.89,59.216550000000005,58.688500000000005,1.9002021859528526,0.493,0.504,0.49939999999999996,0.499,0.003322649545167233,56,56,7168,28672,50272,False,3040,1
1.206,1.458,1.303809523809524,1.29,0.06766768874265797,0.779,0.893,0.8263999999999999,0.8230000000000001,0.030058942097153037,38.818,46.621,41.914,41.692499999999995,2.0169385959914603,0.872,0.9470000000000001,0.90535,0.9035,0.01851290090720524,13.309000000000001,16.041,14.239099999999999,14.0795,0.6452784592716543,0.788,0.922,0.8309000000000001,0.8270000000000001,0.02897913042173625,54.315,60.037,57.07745,56.856500000000004,1.7732403806308945,1.48,1.923,1.6994000000000002,1.698,0.10831731163576763,54.85,63.819,59.4326,59.607,2.4344061986447536,0.488,0.495,0.4915000000000001,0.4915,0.002012461179749813,56,56,7168,28672,50272,False,3008,1
1.202,1.2790000000000001,1.2490952380952383,1.248,0.02411066699696528,0.773,0.81,0.7988,0.7975000000000001,0.011487384384619513,37.936,43.881,40.67555,40.5775,1.4206689436670317,0.866,0.9390000000000001,0.8971000000000002,0.8905000000000001,0.019183065448462627,12.995000000000001,15.492,14.276000000000005,14.261,0.6603944275961146,0.77,0.875,0.8224,0.8210000000000001,0.025971907900652947,52.925000000000004,60.226,57.12260000000001,57.1725,1.8547453302273054,1.469,1.81,1.6296500000000003,1.6295000000000002,0.08973810506133946,54.7,61.595,57.870400000000004,58.2485,1.9962813028228252,0.485,0.488,0.48695000000000005,0.487,0.0008645808232895299,56,56,7168,28672,50272,False,2976,1
1.203,1.3900000000000001,1.2739523809523807,1.287,0.04660418557789296,0.769,0.855,0.8058,0.808,0.022912005586591486,35.241,43.708,39.34265,39.2635,2.3250177047712994,0.834,0.903,0.8775499999999999,0.875,0.017853501057215657,13.145,15.32,13.991450000000004,13.7925,0.6345380583542644,0.769,0.863,0.8038000000000001,0.799,0.023174555011909074,53.071,58.729,54.92289999999999,54.703,1.4089232023073501,1.479,1.788,1.6279000000000003,1.6225,0.07971819114857036,53.794000000000004,62.379,59.141949999999994,59.688500000000005,2.4370057339899707,0.47500000000000003,0.47700000000000004,0.47575,0.47600000000000003,0.0006224949798994371,56,56,7168,28672,50272,False,2944,1
