time_stats.emb.min,time_stats.emb.max,time_stats.emb.mean,time_stats.emb.median,time_stats.emb.std,time_stats.input_layernorm.min,time_stats.input_layernorm.max,time_stats.input_layernorm.mean,time_stats.input_layernorm.median,time_stats.input_layernorm.std,time_stats.attn_pre_proj.min,time_stats.attn_pre_proj.max,time_stats.attn_pre_proj.mean,time_stats.attn_pre_proj.median,time_stats.attn_pre_proj.std,time_stats.attn_rope.min,time_stats.attn_rope.max,time_stats.attn_rope.mean,time_stats.attn_rope.median,time_stats.attn_rope.std,time_stats.attn_post_proj.min,time_stats.attn_post_proj.max,time_stats.attn_post_proj.mean,time_stats.attn_post_proj.median,time_stats.attn_post_proj.std,time_stats.post_attention_layernorm.min,time_stats.post_attention_layernorm.max,time_stats.post_attention_layernorm.mean,time_stats.post_attention_layernorm.median,time_stats.post_attention_layernorm.std,time_stats.mlp_up_proj.min,time_stats.mlp_up_proj.max,time_stats.mlp_up_proj.mean,time_stats.mlp_up_proj.median,time_stats.mlp_up_proj.std,time_stats.mlp_act.min,time_stats.mlp_act.max,time_stats.mlp_act.mean,time_stats.mlp_act.median,time_stats.mlp_act.std,time_stats.mlp_down_proj.min,time_stats.mlp_down_proj.max,time_stats.mlp_down_proj.mean,time_stats.mlp_down_proj.median,time_stats.mlp_down_proj.std,time_stats.add.min,time_stats.add.max,time_stats.add.mean,time_stats.add.median,time_stats.add.std,n_head,n_kv_head,n_embd,n_expanded_embd,vocab_size,use_gated_mlp,num_tokens,num_tensor_parallel_workers
0.078,0.085,0.08404761904761908,0.084,0.001463075380546403,0.043000000000000003,0.044,0.04335000000000001,0.043000000000000003,0.0004769696007084699,1.182,1.184,1.1828,1.183,0.0005099019513593095,0.06,0.061,0.06015,0.06,0.00035707142142714284,0.402,0.403,0.4029000000000001,0.403,0.0003000000000000003,0.056,0.057,0.05605000000000001,0.056,0.00021794494717703385,2.157,2.161,2.15885,2.1590000000000003,0.0010136567466357425,0.129,0.13,0.12935000000000002,0.129,0.00047696960070847325,1.054,1.055,1.0540499999999997,1.054,0.00021794494717700965,0.07100000000000001,0.07200000000000001,0.07170000000000001,0.07200000000000001,0.0004582575694955844,32,32,4096,11008,32768,True,3808,2
0.075,0.084,0.08271428571428571,0.083,0.0018032472598820482,0.043000000000000003,0.044,0.04320000000000001,0.043000000000000003,0.0003999999999999976,1.177,1.183,1.1817,1.182,0.0020273134932713246,0.059000000000000004,0.06,0.0596,0.06,0.0004898979485566328,0.401,0.403,0.4024500000000001,0.403,0.0007399324293474377,0.053,0.055,0.05415000000000001,0.054,0.0004769696007084732,2.1470000000000002,2.16,2.1565,2.1574999999999998,0.003681032463861152,0.128,0.128,0.12800000000000003,0.128,2.7755575615628914e-17,1.05,1.055,1.0535999999999999,1.054,0.001240967364599083,0.07,0.07100000000000001,0.07075000000000001,0.07100000000000001,0.0004330127018922198,32,32,4096,11008,32768,True,3776,2
0.075,0.083,0.08238095238095239,0.083,0.0017036708399998414,0.043000000000000003,0.043000000000000003,0.04300000000000001,0.043000000000000003,6.938893903907228e-18,1.177,1.183,1.1810999999999996,1.182,0.002071231517720766,0.058,0.059000000000000004,0.058699999999999995,0.059000000000000004,0.0004582575694955844,0.401,0.403,0.40210000000000007,0.402,0.0007000000000000005,0.052000000000000005,0.052000000000000005,0.05200000000000001,0.052000000000000005,6.938893903907228e-18,2.145,2.1590000000000003,2.1551,2.157,0.004482186966202965,0.126,0.127,0.12645,0.126,0.0004974937185533104,1.049,1.054,1.0530499999999996,1.054,0.001909842925478465,0.07,0.07,0.07000000000000002,0.07,1.3877787807814457e-17,32,32,4096,11008,32768,True,3744,2
0.075,0.084,0.08223809523809525,0.083,0.0017156079556811274,0.042,0.043000000000000003,0.04265000000000001,0.043000000000000003,0.0004769696007084733,1.181,1.182,1.1818999999999997,1.182,0.00029999999999996696,0.057,0.058,0.05725,0.057,0.00043301270189221973,0.402,0.402,0.402,0.402,0.0,0.051000000000000004,0.052000000000000005,0.05110000000000001,0.051000000000000004,0.0003000000000000003,1.966,1.968,1.9671499999999997,1.967,0.0004769696007084471,0.124,0.125,0.12495,0.125,0.00021794494717703385,1.053,1.054,1.0538999999999998,1.054,0.0003000000000000336,0.07,0.07100000000000001,0.0703,0.07,0.0004582575694955844,32,32,4096,11008,32768,True,3712,2
0.074,0.083,0.08138095238095239,0.082,0.0017855555485002566,0.042,0.042,0.04200000000000001,0.042,6.938893903907228e-18,1.176,1.182,1.1805999999999996,1.182,0.002222611077089255,0.056,0.057,0.056799999999999996,0.057,0.0004000000000000003,0.4,0.402,0.40125,0.4015,0.0008291561975888507,0.049,0.049,0.04900000000000001,0.049,6.938893903907228e-18,1.959,1.969,1.96595,1.967,0.003201171660501828,0.123,0.124,0.12365000000000001,0.124,0.00047696960070847325,1.048,1.054,1.0524999999999998,1.053,0.00206155281280884,0.069,0.07,0.06995000000000003,0.07,0.00021794494717703388,32,32,4096,11008,32768,True,3680,2
0.07200000000000001,0.082,0.08057142857142857,0.081,0.0019897697538834446,0.042,0.042,0.04200000000000001,0.042,6.938893903907228e-18,1.179,1.181,1.18025,1.18,0.0005361902647382145,0.055,0.057,0.05615,0.056,0.00047696960070847325,0.401,0.401,0.40099999999999997,0.401,5.551115123125783e-17,0.047,0.048,0.04710000000000001,0.047,0.0003000000000000003,1.963,1.966,1.9642000000000004,1.964,0.0008717797887081176,0.122,0.123,0.12219999999999998,0.122,0.0004000000000000003,1.052,1.057,1.0527,1.0525,0.0010999999999999656,0.07,0.07100000000000001,0.07005000000000002,0.07,0.00021794494717703385,32,32,4096,11008,32768,True,3648,2
0.07200000000000001,0.082,0.08004761904761905,0.08,0.001889222326178796,0.041,0.042,0.04195000000000001,0.042,0.00021794494717703385,1.177,1.182,1.18145,1.182,0.0011169153951843993,0.055,0.056,0.05515,0.055,0.00035707142142714284,0.4,0.402,0.4013,0.401,0.0005567764362830027,0.047,0.048,0.04765000000000001,0.048,0.0004769696007084732,1.963,1.968,1.9665,1.967,0.0009746794344809086,0.121,0.121,0.121,0.121,0.0,1.053,1.054,1.05355,1.054,0.0004974937185533656,0.068,0.069,0.06820000000000001,0.068,0.00040000000000000034,32,32,4096,11008,32768,True,3616,2
0.07200000000000001,0.079,0.07823809523809525,0.079,0.0014769583256448386,0.041,0.041,0.04100000000000001,0.041,6.938893903907228e-18,1.179,1.182,1.1811500000000001,1.181,0.000852936105461578,0.053,0.055,0.054200000000000005,0.054,0.0005099019513592789,0.401,0.402,0.40120000000000006,0.401,0.00040000000000000034,0.048,0.049,0.04860000000000001,0.049,0.0004898979485566361,1.964,1.966,1.9650000000000003,1.965,0.0007071067811865482,0.122,0.123,0.12280000000000002,0.123,0.00040000000000000034,1.052,1.053,1.05285,1.053,0.00035707142142710316,0.068,0.069,0.06810000000000002,0.068,0.00030000000000000024,32,32,4096,11008,32768,True,3584,2
0.07100000000000001,0.079,0.07742857142857143,0.078,0.0015907898179514336,0.041,0.041,0.04100000000000001,0.041,6.938893903907228e-18,1.179,1.181,1.17975,1.18,0.0007664854858377826,0.053,0.055,0.0539,0.054,0.0004358898943540677,0.401,0.401,0.40099999999999997,0.401,5.551115123125783e-17,0.049,0.049,0.04900000000000001,0.049,6.938893903907228e-18,1.962,1.967,1.9645500000000002,1.965,0.0011608186766243998,0.121,0.122,0.12194999999999998,0.122,0.00021794494717703385,1.052,1.053,1.05255,1.053,0.0004974937185532551,0.067,0.069,0.06795000000000002,0.068,0.0003840572873934307,32,32,4096,11008,32768,True,3552,2
0.07,0.079,0.07709523809523809,0.077,0.0017156079556811246,0.04,0.041,0.040650000000000006,0.041,0.0004769696007084733,1.173,1.182,1.1778499999999998,1.179,0.0027617928959283236,0.053,0.054,0.053200000000000004,0.053,0.0004000000000000003,0.399,0.401,0.4003,0.401,0.0009000000000000007,0.047,0.049,0.04800000000000001,0.048,0.0003162277660168382,1.955,1.967,1.9620500000000003,1.964,0.004510820324508606,0.12,0.121,0.12085000000000001,0.121,0.0003570714214271428,1.047,1.053,1.0511000000000001,1.052,0.002300000000000014,0.067,0.068,0.06735,0.067,0.0004769696007084732,32,32,4096,11008,32768,True,3520,2
